id,name,welfare_mean,salary_mean,ft_salary_mean,ft_salary_med,pt_fe_ratio,oa_num,oa_ratio
1101,台泥,1184.00 ,1043.00 ,1082.00 ,958.00 ,0.26 ,1,0.00 
1102,亞泥,1353.00 ,1214.00 ,1110.00 ,1003.00 ,0.22 ,0,0.00 
1103,嘉泥,1797.00 ,1553.00 ,1139.00 ,923.00 ,0.40 ,0,0.00 
1104,環泥,992.00 ,842.00 ,760.00 ,678.00 ,0.18 ,0,0.00 
1108,幸福,640.00 ,523.00 ,523.00 ,478.00 ,0.29 ,3,0.01 
1109,信大,772.00 ,641.00 ,664.00 ,624.00 ,0.30 ,0,0.00 
1110,東泥,776.00 ,615.00 ,603.00 ,587.00 ,0.18 ,1,0.01 
1201,味全,887.00 ,745.00 ,735.00 ,657.00 ,0.28 ,6,0.04 
1203,味王,649.00 ,566.00 ,585.00 ,555.00 ,0.09 ,5,0.01 
1210,大成,827.00 ,696.00 ,697.00 ,598.00 ,0.15 ,13,0.01 
1213,大飲,513.00 ,435.00 ,446.00 ,402.00 ,0.03 ,0,0.00 
1215,卜蜂,892.00 ,766.00 ,579.00 ,497.00 ,0.06 ,18,0.01 
1216,統一,1408.00 ,1244.00 ,1217.00 ,1043.00 ,0.22 ,5,0.00 
1217,愛之味,804.00 ,671.00 ,684.00 ,582.00 ,0.34 ,5,0.01 
1218,泰山,946.00 ,803.00 ,737.00 ,634.00 ,0.24 ,7,0.01 
1219,福壽,807.00 ,675.00 ,647.00 ,599.00 ,0.14 ,8,0.01 
1220,台榮,696.00 ,582.00 ,603.00 ,553.00 ,0.14 ,1,0.00 
1225,福懋油,902.00 ,767.00 ,701.00 ,614.00 ,0.09 ,2,0.01 
1227,佳格,1195.00 ,981.00 ,827.00 ,758.00 ,0.30 ,8,0.01 
1229,聯華,4077.00 ,3804.00 ,738.00 ,673.00 ,0.22 ,0,0.00 
1231,聯華食,787.00 ,661.00 ,634.00 ,534.00 ,0.30 ,21,0.00 
1232,大統益,1996.00 ,1758.00 ,1591.00 ,1382.00 ,0.27 ,1,0.01 
1233,天仁,480.00 ,394.00 ,509.00 ,455.00 ,0.45 ,16,0.01 
1234,黑松,935.00 ,773.00 ,779.00 ,577.00 ,0.13 ,4,0.01 
1235,興泰,492.00 ,410.00 ,395.00 ,406.00 ,0.33 ,1,0.05 
1236,宏亞,598.00 ,500.00 ,487.00 ,457.00 ,0.47 ,6,0.01 
1256,鮮活果汁-KY,N/A,N/A,N/A,N/A,0.34 ,24,0.03 
1301,台塑,1475.00 ,1276.00 ,1506.00 ,1403.00 ,0.07 ,6,0.00 
1303,南亞,1401.00 ,1242.00 ,1410.00 ,1369.00 ,0.04 ,8,0.00 
1304,台聚,1858.00 ,1609.00 ,1471.00 ,1318.00 ,0.01 ,0,0.00 
1305,華夏,1366.00 ,1188.00 ,1190.00 ,1165.00 ,0.03 ,4,0.01 
1307,三芳,806.00 ,675.00 ,627.00 ,600.00 ,0.10 ,1,0.00 
1308,亞聚,1714.00 ,1462.00 ,1439.00 ,1346.00 ,0.03 ,0,0.00 
1309,台達化,1568.00 ,1353.00 ,1366.00 ,1280.00 ,0.15 ,0,0.00 
1310,台苯,1374.00 ,1117.00 ,1059.00 ,1018.00 ,0.20 ,2,0.01 
1312,國喬,1916.00 ,1567.00 ,1590.00 ,1426.00 ,0.27 ,0,0.00 
1313,聯成,1789.00 ,1544.00 ,1281.00 ,891.00 ,0.31 ,2,0.01 
1314,中石化,1395.00 ,1234.00 ,989.00 ,899.00 ,0.06 ,1,0.00 
1315,達新,765.00 ,615.00 ,599.00 ,520.00 ,0.44 ,2,0.01 
1316,上曜,1401.00 ,1285.00 ,669.00 ,592.00 ,0.07 ,0,0.00 
1319,東陽,679.00 ,564.00 ,619.00 ,532.00 ,0.13 ,0,0.00 
1321,大洋,909.00 ,752.00 ,809.00 ,750.00 ,0.08 ,4,0.01 
1323,永裕,701.00 ,596.00 ,597.00 ,513.00 ,0.26 ,1,0.00 
1324,地球,713.00 ,591.00 ,556.00 ,456.00 ,0.30 ,0,0.00 
1325,恆大,560.00 ,452.00 ,473.00 ,389.00 ,0.50 ,0,0.00 
1326,台化,1744.00 ,1515.00 ,1528.00 ,1435.00 ,0.01 ,3,0.00 
1337,再生-KY,N/A,N/A,N/A,N/A,0.14 ,0,0.00 
1338,廣華-KY,N/A,N/A,N/A,N/A,0.27 ,0,0.00 
1339,昭輝,679.00 ,567.00 ,510.00 ,449.00 ,0.42 ,3,0.01 
1340,勝悅-KY,N/A,N/A,N/A,N/A,0.00 ,0,0.00 
1341,富林-KY,N/A,N/A,N/A,N/A,0.22 ,11,0.01 
1342,八貫,812.00 ,718.00 ,643.00 ,510.00 ,0.33 ,7,0.02 
1402,遠東新,1286.00 ,1103.00 ,976.00 ,849.00 ,0.19 ,101,0.01 
1409,新纖,907.00 ,778.00 ,761.00 ,611.00 ,0.09 ,3,0.00 
1410,南染,673.00 ,580.00 ,537.00 ,547.00 ,0.41 ,0,0.00 
1413,宏洲,741.00 ,623.00 ,648.00 ,614.00 ,0.18 ,2,0.01 
1414,東和,675.00 ,557.00 ,564.00 ,527.00 ,0.18 ,4,0.02 
1416,廣豐,1613.00 ,1250.00 ,766.00 ,781.00 ,0.43 ,0,0.00 
1417,嘉裕,663.00 ,558.00 ,551.00 ,446.00 ,0.54 ,3,0.01 
1418,東華,994.00 ,694.00 ,542.00 ,478.00 ,0.14 ,0,0.00 
1419,新紡,792.00 ,672.00 ,652.00 ,564.00 ,0.56 ,0,0.00 
1423,利華,742.00 ,619.00 ,508.00 ,442.00 ,0.33 ,1,0.01 
1432,大魯閣,377.00 ,297.00 ,430.00 ,364.00 ,0.33 ,18,0.03 
1434,福懋,600.00 ,504.00 ,567.00 ,507.00 ,0.17 ,14,0.00 
1435,中福,827.00 ,757.00 ,1005.00 ,552.00 ,0.67 ,0,0.00 
1436,華友聯,1187.00 ,1005.00 ,866.00 ,842.00 ,0.07 ,1,0.02 
1437,勤益控,3654.00 ,3355.00 ,696.00 ,415.00 ,0.25 ,0,0.00 
1438,三地開發,843.00 ,724.00 ,468.00 ,443.00 ,0.40 ,0,0.00 
1439,雋揚,1548.00 ,1280.00 ,911.00 ,898.00 ,0.13 ,0,0.00 
1440,南紡,783.00 ,663.00 ,631.00 ,560.00 ,0.10 ,9,0.01 
1441,大東,830.00 ,697.00 ,600.00 ,559.00 ,0.19 ,0,0.00 
1442,名軒,1237.00 ,1022.00 ,871.00 ,808.00 ,0.50 ,0,0.00 
1443,立益物流,784.00 ,664.00 ,604.00 ,574.00 ,0.15 ,0,0.00 
1444,力麗,690.00 ,565.00 ,563.00 ,488.00 ,0.23 ,7,0.01 
1445,大宇,676.00 ,571.00 ,539.00 ,471.00 ,0.20 ,0,0.00 
1446,宏和,685.00 ,574.00 ,577.00 ,476.00 ,0.15 ,0,0.00 
1447,力鵬,735.00 ,591.00 ,555.00 ,499.00 ,0.24 ,3,0.01 
1449,佳和,588.00 ,492.00 ,503.00 ,482.00 ,0.32 ,2,0.00 
1451,年興,744.00 ,634.00 ,595.00 ,526.00 ,0.22 ,1,0.00 
1452,宏益,959.00 ,823.00 ,740.00 ,626.00 ,0.33 ,17,0.07 
1453,大將,727.00 ,598.00 ,498.00 ,479.00 ,0.25 ,0,0.00 
1454,台富,649.00 ,541.00 ,515.00 ,449.00 ,0.07 ,0,0.00 
1455,集盛,827.00 ,701.00 ,691.00 ,587.00 ,0.12 ,4,0.00 
1456,怡華,881.00 ,746.00 ,623.00 ,626.00 ,0.13 ,0,0.00 
1457,宜進,914.00 ,737.00 ,600.00 ,589.00 ,0.56 ,0,0.00 
1459,聯發,694.00 ,575.00 ,499.00 ,447.00 ,0.14 ,0,0.00 
1460,宏遠,707.00 ,580.00 ,543.00 ,501.00 ,0.03 ,21,0.01 
1463,強盛,626.00 ,536.00 ,537.00 ,500.00 ,0.17 ,0,0.00 
1464,得力,639.00 ,545.00 ,535.00 ,494.00 ,0.32 ,11,0.01 
1465,偉全,510.00 ,414.00 ,462.00 ,428.00 ,0.25 ,0,0.00 
1466,聚隆,765.00 ,647.00 ,651.00 ,600.00 ,0.35 ,2,0.01 
1467,南緯,786.00 ,640.00 ,696.00 ,597.00 ,0.61 ,2,0.01 
1468,昶和,802.00 ,667.00 ,557.00 ,507.00 ,0.20 ,0,0.00 
1470,大統新創,756.00 ,660.00 ,591.00 ,521.00 ,0.34 ,0,0.00 
1471,首利,1085.00 ,925.00 ,760.00 ,762.00 ,0.25 ,0,0.00 
1472,三洋實業,665.00 ,548.00 ,426.00 ,354.00 ,0.40 ,0,0.00 
1473,台南,725.00 ,623.00 ,532.00 ,451.00 ,0.77 ,2,0.00 
1474,弘裕,727.00 ,629.00 ,572.00 ,505.00 ,0.14 ,1,0.00 
1475,業旺,839.00 ,702.00 ,529.00 ,495.00 ,0.10 ,0,0.00 
1476,儒鴻,1080.00 ,943.00 ,879.00 ,760.00 ,0.36 ,6,0.00 
1477,聚陽,1924.00 ,1747.00 ,1348.00 ,1226.00 ,0.50 ,0,0.00 
1503,士電,1204.00 ,1063.00 ,1016.00 ,841.00 ,0.08 ,0,0.00 
1504,東元,1059.00 ,910.00 ,877.00 ,717.00 ,0.22 ,2,0.00 
1506,正道,727.00 ,597.00 ,521.00 ,466.00 ,0.42 ,1,0.00 
1512,瑞利,634.00 ,513.00 ,537.00 ,492.00 ,0.17 ,0,0.00 
1513,中興電,956.00 ,796.00 ,809.00 ,702.00 ,0.15 ,3,0.00 
1514,亞力,984.00 ,838.00 ,825.00 ,725.00 ,0.02 ,1,0.00 
1515,力山,591.00 ,510.00 ,563.00 ,486.00 ,0.14 ,98,0.06 
1516,川飛,845.00 ,749.00 ,521.00 ,694.00 ,0.00 ,0,0.00 
1517,利奇,605.00 ,504.00 ,534.00 ,502.00 ,0.08 ,5,0.01 
1519,華城,1016.00 ,861.00 ,826.00 ,708.00 ,0.13 ,5,0.01 
1521,大億,729.00 ,604.00 ,613.00 ,565.00 ,0.12 ,0,0.00 
1522,堤維西,668.00 ,549.00 ,575.00 ,525.00 ,0.20 ,16,0.01 
1524,耿鼎,654.00 ,546.00 ,521.00 ,458.00 ,0.08 ,4,0.01 
1525,江申,690.00 ,570.00 ,580.00 ,519.00 ,0.19 ,1,0.00 
1526,日馳,859.00 ,748.00 ,598.00 ,415.00 ,0.20 ,0,0.00 
1527,鑽全,725.00 ,625.00 ,607.00 ,540.00 ,0.01 ,8,0.01 
1528,恩德,978.00 ,861.00 ,657.00 ,572.00 ,0.04 ,0,0.00 
1529,樂事綠能,633.00 ,506.00 ,525.00 ,480.00 ,0.10 ,0,0.00 
1530,亞崴,731.00 ,617.00 ,664.00 ,539.00 ,0.09 ,1,0.01 
1531,高林股,937.00 ,796.00 ,661.00 ,630.00 ,0.19 ,1,0.01 
1532,勤美,958.00 ,811.00 ,769.00 ,615.00 ,0.32 ,1,0.00 
1533,車王電,673.00 ,563.00 ,596.00 ,510.00 ,0.00 ,0,0.00 
1535,中宇,1154.00 ,1009.00 ,1025.00 ,935.00 ,0.08 ,0,0.00 
1536,和大,800.00 ,644.00 ,636.00 ,607.00 ,0.09 ,11,0.01 
1537,廣隆,1032.00 ,873.00 ,791.00 ,644.00 ,0.24 ,0,0.00 
1538,正峰,809.00 ,686.00 ,475.00 ,444.00 ,0.31 ,1,0.01 
1539,巨庭,629.00 ,510.00 ,476.00 ,417.00 ,0.17 ,0,0.00 
1540,喬福,707.00 ,578.00 ,542.00 ,512.00 ,0.00 ,0,0.00 
1541,錩泰,696.00 ,590.00 ,587.00 ,537.00 ,0.23 ,0,0.00 
1558,伸興,1047.00 ,874.00 ,886.00 ,831.00 ,0.44 ,10,0.00 
1560,中砂,908.00 ,761.00 ,762.00 ,699.00 ,0.07 ,12,0.01 
1568,倉佑,691.00 ,557.00 ,570.00 ,526.00 ,0.26 ,5,0.01 
1582,信錦,1189.00 ,1015.00 ,940.00 ,803.00 ,0.15 ,0,0.00 
1583,程泰,788.00 ,629.00 ,651.00 ,587.00 ,0.17 ,2,0.01 
1587,吉茂,699.00 ,594.00 ,564.00 ,541.00 ,0.28 ,0,0.00 
1589,永冠-KY,N/A,N/A,N/A,N/A,0.16 ,75,0.00 
1590,亞德客-KY,N/A,N/A,N/A,N/A,0.10 ,85,0.01 
1597,直得,900.00 ,770.00 ,740.00 ,665.00 ,0.31 ,1,0.00 
1598,岱宇,742.00 ,620.00 ,598.00 ,508.00 ,0.28 ,3,0.00 
1603,華電,692.00 ,598.00 ,538.00 ,472.00 ,0.28 ,9,0.02 
1604,聲寶,1040.00 ,882.00 ,798.00 ,715.00 ,0.08 ,0,0.00 
1605,華新,1152.00 ,1032.00 ,1190.00 ,967.00 ,0.18 ,17,0.01 
1608,華榮,895.00 ,755.00 ,790.00 ,769.00 ,0.15 ,2,0.00 
1609,大亞,1259.00 ,1121.00 ,927.00 ,860.00 ,0.16 ,12,0.02 
1611,中電,866.00 ,698.00 ,1635.00 ,1100.00 ,0.05 ,0,0.00 
1612,宏泰,1295.00 ,1160.00 ,1188.00 ,991.00 ,0.00 ,1,0.00 
1614,三洋電,522.00 ,418.00 ,567.00 ,549.00 ,0.01 ,12,0.01 
1615,大山,813.00 ,688.00 ,616.00 ,558.00 ,0.24 ,4,0.02 
1616,億泰,774.00 ,648.00 ,601.00 ,539.00 ,0.14 ,0,0.00 
1617,榮星,906.00 ,793.00 ,698.00 ,640.00 ,0.02 ,0,0.00 
1618,合機,826.00 ,692.00 ,676.00 ,640.00 ,0.30 ,5,0.02 
1626,艾美特-KY,N/A,N/A,N/A,N/A,0.23 ,13,0.00 
1701,中化,866.00 ,722.00 ,696.00 ,577.00 ,0.42 ,15,0.01 
1702,南僑,2853.00 ,2627.00 ,1009.00 ,729.00 ,0.38 ,0,0.00 
1707,葡萄王,1077.00 ,950.00 ,827.00 ,796.00 ,0.46 ,1,0.00 
1708,東鹼,1144.00 ,997.00 ,955.00 ,886.00 ,0.38 ,0,0.00 
1709,和益,2157.00 ,1982.00 ,1706.00 ,1527.00 ,0.13 ,0,0.00 
1710,東聯,1464.00 ,1132.00 ,1061.00 ,981.00 ,0.02 ,3,0.01 
1711,永光,903.00 ,767.00 ,741.00 ,707.00 ,0.13 ,4,0.00 
1712,興農,907.00 ,781.00 ,732.00 ,654.00 ,0.18 ,4,0.00 
1713,國化,975.00 ,846.00 ,743.00 ,706.00 ,0.36 ,0,0.00 
1714,和桐,913.00 ,743.00 ,751.00 ,629.00 ,0.37 ,0,0.00 
1717,長興,1214.00 ,1023.00 ,979.00 ,824.00 ,0.15 ,3,0.00 
1718,中纖,813.00 ,652.00 ,674.00 ,614.00 ,0.25 ,2,0.00 
1720,生達,873.00 ,740.00 ,796.00 ,699.00 ,0.44 ,8,0.01 
1721,三晃,870.00 ,709.00 ,716.00 ,685.00 ,0.22 ,13,0.03 
1722,台肥,1577.00 ,1381.00 ,1359.00 ,1186.00 ,0.13 ,3,0.06 
1723,中碳,1717.00 ,1508.00 ,1311.00 ,1234.00 ,0.08 ,0,0.00 
1725,元禎,949.00 ,764.00 ,738.00 ,626.00 ,0.13 ,0,0.00 
1726,永記,883.00 ,757.00 ,736.00 ,670.00 ,0.06 ,21,0.03 
1727,中華化,770.00 ,642.00 ,638.00 ,585.00 ,0.26 ,0,0.00 
1730,花仙子,1211.00 ,1032.00 ,822.00 ,700.00 ,0.38 ,0,0.00 
1731,美吾華,862.00 ,734.00 ,647.00 ,548.00 ,0.59 ,0,0.00 
1732,毛寶,646.00 ,546.00 ,530.00 ,462.00 ,0.50 ,0,0.00 
1733,五鼎,709.00 ,600.00 ,608.00 ,533.00 ,0.42 ,7,0.01 
1734,杏輝,682.00 ,559.00 ,538.00 ,491.00 ,0.42 ,26,0.00 
1735,日勝化,888.00 ,743.00 ,685.00 ,610.00 ,0.20 ,212,0.00 
1736,喬山,835.00 ,706.00 ,692.00 ,589.00 ,0.21 ,7,0.01 
1737,臺鹽,1128.00 ,954.00 ,950.00 ,872.00 ,0.26 ,484,0.00 
1752,南光,641.00 ,536.00 ,530.00 ,470.00 ,0.01 ,9,0.01 
1760,寶齡富錦,1021.00 ,867.00 ,773.00 ,598.00 ,0.49 ,4,0.01 
1762,中化生,1157.00 ,992.00 ,962.00 ,848.00 ,0.22 ,0,0.00 
1773,勝一,1452.00 ,1288.00 ,1086.00 ,932.00 ,0.09 ,6,0.01 
1776,展宇,928.00 ,787.00 ,667.00 ,622.00 ,0.04 ,4,0.03 
1783,和康生,918.00 ,784.00 ,609.00 ,520.00 ,0.43 ,0,0.00 
1786,科妍,1005.00 ,844.00 ,656.00 ,558.00 ,0.27 ,0,0.00 
1789,神隆,1047.00 ,883.00 ,802.00 ,721.00 ,0.35 ,17,0.03 
1795,美時,1198.00 ,908.00 ,1030.00 ,754.00 ,0.37 ,2,0.00 
1802,台玻,811.00 ,692.00 ,717.00 ,680.00 ,0.12 ,93,0.02 
1805,寶徠,1192.00 ,1042.00 ,727.00 ,654.00 ,0.20 ,0,0.00 
1806,冠軍,788.00 ,604.00 ,623.00 ,563.00 ,0.02 ,10,0.00 
1808,潤隆,1409.00 ,1196.00 ,991.00 ,850.00 ,0.20 ,0,0.00 
1809,中釉,834.00 ,711.00 ,679.00 ,406.00 ,0.05 ,0,0.00 
1810,和成,816.00 ,704.00 ,671.00 ,590.00 ,0.09 ,3,0.00 
1817,凱撒衛,913.00 ,791.00 ,744.00 ,623.00 ,0.25 ,0,0.00 
1903,士紙,1044.00 ,905.00 ,579.00 ,526.00 ,0.21 ,0,0.00 
1904,正隆,1177.00 ,1026.00 ,1003.00 ,941.00 ,0.06 ,6,0.00 
1905,華紙,948.00 ,800.00 ,769.00 ,708.00 ,0.11 ,2,0.00 
1906,寶隆,1273.00 ,1071.00 ,714.00 ,787.00 ,0.01 ,0,0.00 
1907,永豐餘,2736.00 ,2539.00 ,821.00 ,726.00 ,0.18 ,63,0.01 
1909,榮成,946.00 ,814.00 ,733.00 ,697.00 ,0.06 ,5,0.00 
2002,中鋼,2741.00 ,2466.00 ,2360.00 ,2226.00 ,0.02 ,3,0.00 
2006,東和鋼鐵,1306.00 ,1151.00 ,1180.00 ,1139.00 ,0.08 ,18,0.01 
2007,燁興,831.00 ,619.00 ,662.00 ,627.00 ,0.06 ,3,0.01 
2008,高興昌,662.00 ,536.00 ,508.00 ,477.00 ,0.15 ,2,0.01 
2009,第一銅,811.00 ,685.00 ,695.00 ,682.00 ,0.04 ,4,0.02 
2010,春源,831.00 ,690.00 ,710.00 ,639.00 ,0.08 ,22,0.02 
2012,春雨,859.00 ,756.00 ,626.00 ,571.00 ,0.19 ,6,0.01 
2013,中鋼構,1836.00 ,1598.00 ,1522.00 ,1352.00 ,0.02 ,0,0.00 
2014,中鴻,1818.00 ,1513.00 ,1475.00 ,1412.00 ,0.04 ,1,0.00 
2015,豐興,1347.00 ,1168.00 ,1108.00 ,989.00 ,0.25 ,23,0.03 
2017,官田鋼,643.00 ,527.00 ,602.00 ,485.00 ,0.21 ,13,0.04 
2020,美亞,1068.00 ,754.00 ,812.00 ,795.00 ,0.26 ,5,0.02 
2022,聚亨,736.00 ,620.00 ,577.00 ,517.00 ,0.12 ,2,0.01 
2023,燁輝,1121.00 ,857.00 ,797.00 ,777.00 ,0.03 ,0,0.00 
2024,志聯,766.00 ,615.00 ,617.00 ,577.00 ,0.29 ,0,0.00 
2025,千興,701.00 ,518.00 ,580.00 ,580.00 ,0.25 ,0,0.00 
2027,大成鋼,1950.00 ,1835.00 ,1735.00 ,1400.00 ,0.21 ,1,0.00 
2028,威致,1086.00 ,844.00 ,895.00 ,851.00 ,0.40 ,6,0.02 
2029,盛餘,1388.00 ,1178.00 ,1212.00 ,1149.00 ,0.08 ,0,0.00 
2030,彰源,854.00 ,733.00 ,704.00 ,568.00 ,0.00 ,0,0.00 
2031,新光鋼,1255.00 ,1053.00 ,988.00 ,813.00 ,0.16 ,2,0.01 
2032,新鋼,698.00 ,563.00 ,583.00 ,554.00 ,0.12 ,5,0.03 
2033,佳大,689.00 ,552.00 ,508.00 ,493.00 ,0.27 ,0,0.00 
2034,允強,1065.00 ,898.00 ,822.00 ,725.00 ,0.20 ,13,0.01 
2038,海光,817.00 ,712.00 ,680.00 ,616.00 ,0.06 ,0,0.00 
2049,上銀,1040.00 ,896.00 ,917.00 ,839.00 ,0.13 ,43,0.01 
2059,川湖,836.00 ,705.00 ,766.00 ,678.00 ,0.26 ,1,0.00 
2062,橋椿,722.00 ,598.00 ,549.00 ,486.00 ,0.64 ,20,0.02 
2069,運錩,1031.00 ,881.00 ,832.00 ,736.00 ,0.43 ,3,0.00 
2101,南港,960.00 ,840.00 ,683.00 ,592.00 ,0.01 ,13,0.01 
2102,泰豐,881.00 ,540.00 ,545.00 ,515.00 ,0.09 ,4,0.01 
2103,台橡,1583.00 ,1057.00 ,1196.00 ,1078.00 ,0.25 ,5,0.00 
2104,國際中橡,2089.00 ,1540.00 ,729.00 ,554.00 ,0.29 ,2,0.01 
2105,正新,889.00 ,771.00 ,718.00 ,650.00 ,0.00 ,11,0.00 
2106,建大,771.00 ,661.00 ,650.00 ,598.00 ,0.13 ,10,0.01 
2107,厚生,851.00 ,736.00 ,628.00 ,572.00 ,0.09 ,0,0.00 
2108,南帝,2820.00 ,2575.00 ,1998.00 ,1806.00 ,0.01 ,0,0.00 
2109,華豐,696.00 ,601.00 ,570.00 ,511.00 ,0.00 ,0,0.00 
